id,name,organization,latitude‎,longitude‎
6299,Метрологический музей при ФГУП Всероссийском научно-исследовательском институте метрологии им. Д.И. Менделеева,mincult,59.9126,30.3113
6297,Музей Центрального научно-исследовательского института радиоэлектроники Военно-Морского Флота,mincult,59.9345,30.3745
6296,Государственный историко-архитектурный и художественный музей «Остров-град Свияжск»,mincult,55.7707,48.6557
6295,Литературный музей А. М. Горького,mincult,56.3259,44.026
6294,Ново-Чигольский народный краеведческий музей,mincult,51.7202,39.2651
6293,Анабарский краеведческо-этнографический музей,mincult,71.9654,114.0932
6292,Лальский районный историко-краеведческий музей,mincult,60.7386,47.5872
6291,Горьковский историко-краеведческий музей,mincult,55.3711,74.3645
6290,Музей-усадьба С.В. Рахманинова «Ивановка»,mincult,51.955,42.0017
6289,Объединение государственных литературно-мемориальных музеев Пензенской области,mincult,53.1854,45.0162
6288,Музей Марины Цветаевой (с. Усень-Ивановское),mincult,54.1872,54.3418
6287,Михайловский районный культурно-досуговый центр,mincult,51.5381,79.7498
6286,Усть-Кутский музей истории школы № 9,mincult,44.5893,33.5211
6285,Геолого-минералогический музей им. А. И. Козлова,mincult,43.1246,131.8882
6283,Акшинский краеведческий музей,mincult,52.2984,115.9497
6282,Санкт-Петербургский государственный музей театрального и музыкального искусства,mincult,59.9317,30.3363
6280,Музей космической славы школы N55 г. Омска,mincult,54.9902,73.3777
6279,Музей «Левыкинский городок»,mincult,50.7583,41.9949
6277,Музей Академии Русского балета им. А.Я. Вагановой,mincult,59.9275,30.3223
6275,Ивановский художественный музей,mincult,57.008,40.9719
6272,Георгиевский историко-краеведческий музей,mincult,44.1541,43.4745
6271,Пензенский государственный краеведческий музей,mincult,53.1864,45.0075
6270,Галерея-студия И. К. Зарипова,mincult,55.879,49.1528
6268,Музей природы Тебердинского государственного природного биосферного заповедника,mincult,43.4851,41.7412
6267,Музей отечественной киноаппаратуры Санкт-Петербургского государственного университета кино и телевидения,mincult,59.8879,30.3647
6265,Мемориальный музей-квартира М. С. Спиридонова,mincult,56.131,47.2457
6263,Музейное объединение городского округа Ухта,mincult,63.555,53.7049
6262,Военно-технический музей,mincult,56.0258,38.2906
6260,Павлоградский районный краеведческий музей имени Н. А. Свиркина,mincult,54.2052,73.5593
6258,«Городской музей «Искусство Омска»,mincult,54.9859,73.3964
6256,Российский государственный музей Арктики и Антарктики,mincult,59.9355,30.3157
6255,Шербакульский историко-краеведческий музей,mincult,54.6287,72.396
6253,Галерея современного искусства «Моховая-18»,mincult,60.0714,30.6299
6252,Музей «Сибирский дом сказок»,mincult,55.1035,82.9688
6251,Галерея Марины Гисич,mincult,59.9207,30.3113
6249,Галерея «Матисс Клуб»,mincult,59.8244,30.4651
6248,Художественная галерея им. Н.И. Корнилова,mincult,55.93,39.4611
6246,Мемориальный комплекс «Краснознаменная подводная лодка К-21»,mincult,69.0807,33.4323
6245,Апастовский краеведческий музей,mincult,55.2018,48.5072
6244,Тарский художественный музей,mincult,56.9004,74.3796
6243,Галерея Илеса Татаева,mincult,43.3286,45.7197
6242,Галерея искусств KGallery,mincult,59.826,30.3882
6241,"Центральный военно-морской музей, Мемориальный комплекс «Подводная лодка Д-2 «Народоволец»",mincult,59.9126,30.3552
6240,Музей «Русский самовар»,mincult,54.9208,41.3965
6238,Историко-мемориальный музей М. В. Ломоносова,mincult,64.5106,40.4736
6237,Томский областной художественный музей,mincult,56.4822,84.9469
6236,Выставочный зал Центра традиционных ремесел РЦНК,mincult,61.7909,34.3703
6234,Брянский государственный краеведческий музей,mincult,53.2341,34.3528
6233,Музейно-творческий центр «Дом Корбакова»,mincult,59.8481,40.4517
6231,Музей истории со вкусом «Коломенская пастила»,commercial,55.7024,37.6172
6230,Художественный музей «Аргуновская артель»,mincult,55.9198,39.2083
6229,Азовский историко-археологический и палеонтологический музей-заповедник,mincult,47.1117,39.4236
6228,Музей истории города-курорта Сочи,mincult,43.5902,39.7234
6227,Краеведческий комплекс «Музей вечной мерзлоты»,mincult,67.4667,86.5814
6226,Национальный музей Республики Татарстан,mincult,55.7957,49.1096
6221,Мемориальный музей А. Н. Скрябина,mincult,55.7508,37.5901
6219,Дом русского зарубежья имени Александра Солженицына,mincult,55.743,37.6516
6218,Музей М. А. Булгакова,mincult,55.7668,37.5936
6217,Московский государственный музей С. А. Есенина,mincult,55.7266,37.6307
6216,Культурный центр «Дом-музей Марины Цветаевой»,mincult,55.7542,37.5901
6214,Музей Зеленограда,mincult,55.9862,37.1718
6213,Дом-музей С. Н. Дурылина,mincult,55.9333,37.8589
6212,Московский литературный музей-центр К. Г. Паустовского,mincult,55.6939,37.7887
6211,Московская государственная картинная галерея Народного художника СССР А. Шилова,mincult,55.7491,37.6082
6210,Храм Покрова Пресвятой Богородицы в Филях,commercial,55.7507,37.5102
6209,Государственный культурный центр-музей В. С.Высоцкого «Дом Высоцкого на Таганке»,mincult,55.7445,37.6519
6208,Музей московского художественного академического театра,mincult,55.7604,37.6135
6207,Государственный геологический музей им. В. И. Вернадского,mineduc,55.756,37.6126
6206,Государственный Дарвиновский музей,mincult,55.6906,37.5615
6205,Палеонтологический музей им. Ю.А. Орлова РАН,mineduc,55.6237,37.5143
6203,Мультимедийный комплекс актуальных искусств,othergov,55.7417,37.5988
6202,Картинная галерея Ильи Глазунова,mincult,55.7464,37.6068
6201,Государственный музей керамики и усадьба «Усадьба «Кусково» XVIII века»,mincult,55.7349,37.809
6200,Государственный музей истории ГУЛАГа,mincult,55.7771,37.6136
6199,Музей «Садовое кольцо»,mincult,55.775,37.6326
6198,Государственный музей А. С. Пушкина,mincult,55.7438,37.5971
6196,Московский музей-усадьба «Останкино»,mincult,55.8249,37.6147
6194,Московское объединение по музейной и выставочной работе «Музеон»,mincult,55.7307,37.6116
6193,Музей-дворец Волковых-Юсуповых,mincult,55.7665,37.6488
6181,«Открытые фонды» Политеха,mincult,55.7093,37.7217
6180,Политехнический музей на ВДНХ,mincult,55.8344,37.6212
6150,Воловский районный художественно-краеведческий музей,mincult,53.5561,38.0012
6102,Литературный музей «В. Д. Берестов и его окружение»,mineduc,55.8528,37.6422
5954,Государственный музей В. В. Маяковского,mincult,55.7595,37.6297
5858,Суворовский районный краеведческий музей,mincult,54.1233,36.4927
5841,Музей-квартира М.М. Зощенко,mincult,59.938,30.327
5831,Центральный музей древнерусской культуры и искусства им. Андрея Рублева,mincult,55.7486,37.6706
5824,Тульский историко-архитектурный музей,mincult,54.1895,37.6141
5821,Государственный биологический музей им. К. А. Тимирязева,mincult,55.7644,37.5715
5817,Средневолжский филиал Государственного центра современного искусства (СФ ГЦСИ),mincult,53.2156,50.1488
5811,Новомосковский историко-художественный музей,mincult,54.0106,38.2863
5733,Литературно-мемориальный музей Василия Ерошенко,mincult,51.3014,37.8287
5731,Музей села Знаменка,mincult,51.286,37.8259
5436,Хвастовичская картинная галерея,mincult,54.5784,35.6451
5435,Мосальская картинная галерея,mincult,54.4895,34.9778
5434,Информационно-образовательный и выставочный центр «Русский музей: виртуальный филиал»,mincult,54.5088,36.2579
5433,Тарусская картинная галерея,mincult,54.7291,37.1795
5432,Ульяновская картинная галерея,mincult,53.7998,35.4879
5430,Кондровский районный краеведческий музей,mincult,54.8071,35.9305
5428,Калужская областная картинная галерея «Образ»,mincult,54.5088,36.258
5371,Государственный музей истории космонавтики им.К.Э. Циолковского,mincult,54.5171,36.2307
5357,Музей народного творчества села Подсереднее,mincult,50.7085,38.5614
5350,Уразовский краеведческий музей,mincult,50.0797,38.0384
5346,Историко-театральный музей имени М. С. Щепкина,mincult,50.897,36.4228
5344,Алексеевский краеведческий музей,mincult,50.6328,38.6973
5340,Мемориал «В честь героев Курской битвы»,mincult,50.8833,36.3773
5336,Историко-литературный музей Н.В. Станкевича,mincult,50.6076,38.8889
5329,Музей генерала армии Н.Ф. Ватутина,mincult,50.2963,38.2507
5233,Музейно-выставочный центр Боровского района,mincult,55.2037,36.4877
5230,МБУК «Малоярославецкая городская картинная галерея имени Е.А. Чернявской»,mincult,54.5912,35.788
5229,Военно-исторический музей «Кременки»,mincult,55.0343,36.7493
5218,Государственный музей Г. К. Жукова,mincult,55.0301,36.7485
4194,Красногорская картинная галерея,mincult,55.8238,37.3198
3652,Сельская библиотека,mincult,56.1939,37.3405
3521,Северо-Западный филиал Государственного центра современного искусства,mincult,59.9298,30.375
3519,Сибирский филиал Государственного центра современного искусства (СФ ГЦСИ),mincult,56.4826,84.9468
3348,Школа ремесел г. Коломны,mincult,55.0755,38.7969
3342,Культурный центр «Дом Озерова»,mincult,55.1017,38.7602
3323,Музей генерала М.Г. Ефремова,mincult,54.8308,34.9155
3265,Балтийский филиал Государственного центра современного искусства ,mincult,54.7172,20.5319
3261,Уральский филиал Государственного центра современного искусства,mincult,56.831,60.6048
3259,Северо-Кавказский филиал Государственного центра современного искусства,mincult,43.0536,44.6662
3241,Волго-Вятский филиал ГЦСИ (Арсенал),mincult,56.3281,44.0066
3233,Государственный центр современного искусства (ГЦСИ),mincult,55.7643,37.5814
3012,Музей народных художественных промыслов,mincult,56.0553,37.5827
3011,Государственный музей-заповедник «Зарайский кремль»,mincult,54.7585,38.8763
3009,Музейно-выставочный комплекс «Новый Иерусалим»,mincult,55.9267,36.8445
3008,Звенигородский историко-архитектурный и художественный музей,mincult,55.7297,36.8553
3007,Государственный историко-литературный музей-заповедник А. С. Пушкина,mincult,55.6262,36.9973
3006,Государственный литературно-мемориальный музей-заповедник А. П. Чехова «Мелихово»,mincult,55.1146,37.6473
3005,Музей-заповедник «Усадьба «Мураново» имени Ф. И. Тютчева»,mincult,56.1782,37.9028
3004,Государственный мемориальный музыкальный музей-заповедник П. И. Чайковского,mincult,56.3289,36.7475
3003,Серпуховский историко-художественный музей,mincult,54.9045,37.4234
3002,Сергиево-Посадский государственный историко-художественный музей-заповедник,mincult,56.3128,38.1353
2986,Тульский государственный музей оружия на территории Кремля,mincult,54.1952,37.6214
2973,Щелковская художественная галерея,mincult,55.729,37.7161
2971,Щелковский историко-краеведческий музей,mincult,55.9202,37.9927
2962,Шаховской районный историко-краеведческий музей,mincult,56.03,35.5087
2951,Чеховский музей памяти 1941-1945 гг.,mincult,55.1411,37.4604
2945,Ступинский историко-краеведческий музей,mincult,54.8859,38.0678
2939,Химкинская картинная галерея им. С. Н. Горшина,mincult,55.8881,37.4445
2937,Талдомский историко-литературный музей,mincult,55.6175,37.76
2936,Ступинская художественная галерея «Ника»,mincult,55.6354,38.1006
2935,Музейно-выставочный центр «Путевой Дворец»,mincult,56.187,36.9797
2934,Музейно-выставочный центр г. Серпухова,mincult,54.924,37.4363
2933,Историко-краеведческий музей пос. Фряново,mincult,56.1332,38.4479
2932,Электростальский музейно-выставочный центр,mincult,55.794,38.4456
2931,Историко-художественный музей,mincult,55.9192,37.83
2929,Дом-музей дважды Героя Советского Союза маршала Советского Союза Василия Ивановича Чуйкова,mincult,54.482,38.7392
2928,Дом-музей поэта В. Ф. Бокова,mincult,56.3059,38.1349
2927,Мемориальный музей Зои Космодемьянской,mincult,55.7404,37.6666
2926,Рузский районный краеведческий музей,mincult,55.6671,37.6501
2925,Музейно-выставочный центр города Реутова,mincult,55.761,37.8614
2924,Раменский историко-художественный музей,mincult,55.5726,38.2093
2923,Пущинский музей экологии и краеведения,mincult,54.833,37.6178
2922,Краеведческий музей города Пушкино Московской области,mincult,56.0068,37.8561
2921,Выставочный центр г. Протвино,mincult,54.8686,37.216
2920,МУК «Историко-краеведческий музей г. Протвино»,mincult,54.8684,37.2159
2919,Подольский краеведческий музей,mincult,55.4323,37.5493
2918,МУК «Историко-мемориальный музей-заповедник «Подолье»»,mincult,55.4388,37.5573
2917,Подольский выставочный зал,mincult,55.3925,37.5897
2916,Музей новейшей истории города Подольска,mincult,55.4213,37.5446
2915,Павлово-Посадский выставочный зал «Дом Широкова»,mincult,55.78,38.6497
2914,Павлово-Посадский историко-художественный музей,mincult,55.7738,38.6545
2913,Музей истории русского платка и шали,mincult,55.771,38.6532
2911,Орехово-Зуевский городской историко-краеведческий музей,mincult,55.8136,38.9994
2910,Степановский краеведческий музей,mincult,55.5351,39.0457
2909,МБУК «Ликино-Дулевский краеведческий музей»,mincult,55.7166,37.7161
2908,Ногинский музейно-выставочный центр,mincult,55.8556,38.437
2907,Наро-Фоминский историко-краеведческий музей,mincult,55.3844,36.7243
2906,Верейский историко-краеведческий музей,mincult,55.3442,36.1856
2905,Мытищинская картинная галерея,mincult,55.9104,37.7355
2904,Мытищинский историко-художественный музей,mincult,55.9115,37.7353
2903,Музей истории и культуры поселка Малаховка,mincult,55.6449,38.0039
2902,Люберецкий краеведческий музей,mincult,55.6769,37.8943
2901,Лыткаринский историко-краеведческий музей,mincult,55.5818,37.9007
2899,Лотошинский историко-краеведческий музей,mincult,56.2264,35.644
2898,Микулинский краеведческий музей,mincult,56.4434,35.6131
2897,Картинная галерея городского округа Красноармейск,mincult,56.1209,38.1456
2896,МБУК «Мемориальный Дом-музей М. Цветаевой в Болшеве»,mincult,55.9224,37.8349
2882,МБУК «Королевский исторический музей»,mincult,55.9248,37.8246
2871,Выставочный зал им. Карапаева,mincult,56.3307,36.7249
2850,Климовский историко-краеведческий музей,mincult,55.3686,37.5374
2849,Каширский краеведческий музей,mincult,54.8397,38.1504
2845,Ленино-Снегиревский военно-исторический музей,mincult,55.8796,37.0485
2838,Ивантеевский историко-краеведческий музей,mincult,55.9675,37.9005
2833,Музей С. И. Танеева в Дютькове,mincult,55.7522,36.8064
2819,Жуковский городской музей,mincult,55.5977,38.1239
2808,Краеведческий музей г. Железнодорожный,mincult,55.748,38.0165
2795,Мемориальный дом Г. С. Батенькова,mincult,54.5181,36.2429
2788,Тарусский музей семьи Цветаевых,mincult,54.731,37.1755
2779,Музейно-краеведческий комплекс «Стольный город Боровск»,mincult,55.2081,36.4829
2777,Музей археологии и краеведения города Дубны Московской области,mincult,55.7521,37.6405
2775,Долгопрудненский историко-художественный музей,mincult,55.9407,37.5128
2773,Историко-художественный музей городского округа Домодедово,mincult,55.6462,37.6683
2771,Музейно-выставочный комплекс «Волоколамский кремль»,mincult,56.0381,35.9573
2761,МБУК «Музей истории города Бронницы»,mincult,55.8099,37.9498
2758,Балашихинская картинная галерея,mincult,55.7968,37.939
2757,Историко-краеведческий музей г. о. Балашиха,mincult,55.7982,37.9537
2723,Красненский районный краеведческий музей,mincult,50.8496,38.6617
2415,Малоярославецкий военно-исторический музей 1812 года,mincult,54.5848,36.2659
2409,Медынский музейно-выставочный центр,mincult,54.9693,35.8742
2403,Малоярославецкий музейно-выставочный центр им. И. А. Солдатенкова,mincult,55.0006,36.454
2264,Музейно-краеведческий центр «Дом Позняковых»,mincult,54.7266,37.1785
2263,Тарутинский военно-исторический музей Отечественной войны 1812 года,mincult,55.1153,36.9344
2261,Музейно-краеведческий центр «Дом Богдановых»,mincult,54.4905,34.9789
2239,Юхновский районный краеведческий музей,mincult,54.7441,35.2408
2228,Жиздринский районный историко-краеведческий музей,mincult,53.7475,34.733
2214,Музей истории и краеведения города Малоярославца,mincult,54.47,36.2549
2206,Музей истории города Обнинска,mincult,55.1108,36.5899
2183,Музей-заповедник «Полотняный Завод»,mincult,54.7393,35.9962
2119,Музейно-краеведческий комплекс «Усадьба Золотарёвых»,mincult,54.5106,36.2456
2094,Музей первого Совета,mincult,56.9965,40.9846
2093,Музей народного и декоративного искусства,mincult,54.1944,37.6195
2089,Музей ивановского ситца,mincult,57.0049,40.9739
2086,Тульский военно-исторический музей,mincult,54.1959,37.6198
2085,Музей «Тульский кремль»,mincult,54.1953,37.6204
2084,Музей «Тульские самовары»,mincult,54.1944,37.619
2083,Богородицкий дворец-музей и парк,mincult,53.7715,38.1393
2082,Историко-мемориальный музей Демидовых,mincult,54.2052,37.6157
2081,Музей командира крейсера «Варяг» В. Ф. Руднева,mincult,54.722,37.4891
2080,Дом-музей В. В. Вересаева,mincult,54.1887,37.6015
2079,Мемориальный музей Н. И. Белобородова,mincult,54.1915,37.6153
2075,Тульский областной краеведческий музей,mincult,54.1911,37.6184
2071,Музей «Спасское»,mincult,54.0798,38.4686
2065,Выставочный зал города Тулы,mincult,54.1981,37.6007
2057,Дом мастеров,mincult,54.5069,36.2605
2051,Музей П. Н. Крылова,mincult,54.2095,37.6687
2050,Тульский областной художественный музей,mincult,54.1777,37.595
2049,Одоевский краеведческий музей,mincult,53.9387,36.6876
2041,Веневский краеведческий музей,mincult,54.3486,38.2732
2023,Краеведческий музей «Быт и культура села Большое Городище»,mincult,50.642,37.0871
2014,Ульяновский краеведческий музей,mincult,53.7235,35.5307
2011,Государственный музей-заповедник «Царицыно»,mincult,55.6166,37.6839
2009,Тульский государственный музей оружия,mincult,54.204,37.6162
2008,Ефремовский районный художественно-краеведческий музей,mincult,53.1379,38.1177
2000,Белёвский районный художественно-краеведческий музей,mincult,53.804,36.1406
1999,Кировский историко-краеведческий музей,mincult,54.0738,34.2956
1761,Музей занимательных наук «Экспериментория»,commercial,54.1753,37.5987
1755,Музей международного пряника,mincult,54.1653,37.5914
1747,Музей «Филимоновская игрушка»,mincult,53.9407,36.6856
1742,Государственный мемориальный историко-художественный и природный музей-заповедник В. Д. Поленова,mincult,54.7471,37.2378
1697,Музей «Тульский пряник»,mincult,54.2115,37.6221
1684,Тульский мотоциклетный музей «Мото-Авто-Арт»,mincult,54.1552,37.4837
1678,Музейно-выставочный центр «Тульские древности»,mincult,54.1864,37.6106
1677,Музей купеческого быта в поселке Епифань,mincult,53.8274,38.5543
1669,Музейно-мемориальный комплекс в селе Монастырщино,mincult,53.6676,38.6424
1663,Музейный комплекс «Куликово поле»,mincult,53.4092,38.2993
1659,Ясногорский художественно-краеведческий музей,mincult,54.4798,37.6907
1656,Щекинский художественно-краеведческий музей,mincult,54.0024,37.5179
1653,Чернский районный историко-краеведческий музей им. Н. А. Вознесенского,mincult,53.4496,36.9098
1644,Арсеньевский краеведческий музей,mincult,53.7389,36.6643
1178,Музей-усадьба А. С. Хомякова «Богучарово»,mincult,54.2387,37.6357
1177,Узловский художественно-краеведческий музей,mincult,53.974,38.1609
1176,Художественно-краеведческий музей МО Тепло-Огаревский район,mincult,53.6159,37.592
1175,Плавский районный краеведческий музей,mincult,53.7086,37.2983
1172,Археологический музей,mincult,54.1367,37.6392
1171,Куркинский краеведческий музей,mincult,53.4362,38.6671
1169,Музей Матроны Себинской Московской,mincult,53.69,38.7746
1168,Ефремовский дом-музей И.А. Бунина,mincult,53.1421,38.1227
1167,Музей истории Ефремовского завода синтетического каучука,mincult,53.1493,38.1206
1166,Историко-мемориальный музейный комплекс «Бобрики»,mincult,53.9852,38.3733
1159,Дубенский краеведческий музей,mincult,54.1526,36.9579
1154,Алексинский художественно-краеведческий музей,mincult,54.5132,37.0937
1153,Тульский областной экзотариум,mincult,54.2087,37.6196
1152,Музей-усадьба А.Т. Болотова «Дворяниново»,mincult,54.6967,37.5547
1135,Белгородский государственный музей народной культуры,mincult,50.6116,36.5774
1124,Мемориально-культурный комплекс В.Ф. Раевского,mincult,51.037,38.8211
982,Старооскольский художественный музей,mincult,51.2993,37.8325
843,Волоконовский районный краеведческий музей,mincult,50.4897,37.8538
756,Хотмыжский филиал МБУК «Борисовский историко-краеведческий музей»,mincult,50.5915,35.8698
719,Борисовский историко-краеведческий музей,mincult,50.6078,36.0141
596,Богородский музей «Дом гуся»,mincult,50.7293,37.6116
575,Верхопенский филиал МКУК «Ивнянский историко-краеведческий музей»,mincult,50.9482,36.2865
545,Старооскольский краеведческий музей,mincult,51.2983,37.8328
539,Музей истории Курской магнитной аномалии,mincult,51.2601,37.5335
372,Губкинский краеведческий музей,mincult,51.2765,37.5385
368,Историко-краеведческий музей Яковлевского района,mincult,50.7862,36.491
312,Калужский музей изобразительных искусств,mincult,54.5087,36.2565
269,Шебекинский историко-художественный музей,mincult,50.3888,36.8763
211,Ракитянский краеведческий музей,mincult,50.8341,35.8342
210,МУК «Краснояружский краеведческий музей»,mincult,50.8029,35.6605
194,Музей истории села Белый Колодезь,mincult,50.0159,38.6715
191,Грайворонский районный музей,mincult,50.4868,35.6648
175,Красногвардейский краеведческий музей,mincult,50.6482,38.3995
174,Веселовский филиал,mincult,50.615,38.1614
173,Ливенский филиал МБУК «Красногвардейский краеведческий музей» ,mincult,50.4475,38.2961
146,Государственный научно-исследовательский музей архитектуры имени А. В. Щусева,mincult,55.7524,37.6075
113,Валуйский историко-художественный музей,mincult,50.2098,38.1012
107,Фотогалерея им. В. А. Собровина,mincult,50.6123,36.5902
101,Ровеньский краеведческий музей ,mincult,49.9126,38.8927
97,Ивнянский историко-краеведческий музей,mincult,51.0799,36.2262
81,Корочанский районный историко-краеведческий музей,mincult,50.8103,37.1928
45,Выставочный зал «Родина»,mincult,50.595,36.5788
35,Вейделевский краеведческий музей,mincult,50.1465,38.4482
24,Белгородский государственный художественный музей,mincult,50.5928,36.587
23,Белгородский государственный литературный музей,mincult,50.5976,36.599
18,Белгородский государственный историко-художественный музей-диорама «Курская битва. Белгородское направление»,mincult,50.5913,36.5878
14,Белгородский государственный историко-краеведческий музей,mincult,50.5924,36.5879
31477,Дом художника г. Старый Оскол,mincult,51.3005,37.8296
31415,Музей истории Крымской войны,mincult,45.1928,33.3729
31319,Музей книги Научной библиотеки Томского государственного университета,mineduc,56.4677,84.9493
23462,Нижневартовский краеведческий музей имени Т. Д. Шуваева,mincult,60.9403,76.5614
23006,Дворец Н. А. Дурасова в музее-усадьбе Люблино,mincult,55.6884,37.743
22983,Домик Петра I на Государевом дворе Коломенского,mincult,55.6674,37.6671
16055,Елатомский краеведческий музей,mincult,54.9655,41.7545
14559,Государственный историко-археологический музей-заповедник «Херсонес Таврический»,mincult,44.6094,33.4932
8992,Центральный музей связи имени А. С. Попова,mincult,59.9325,30.3019
8939,Краеведческий экомузей г. Пыть-Ях,mincult,60.7507,72.7905
8099,Художественно-выставочный комплекс «Дача Башенина»,mincult,56.4745,53.7928
7874,Ленинск-Кузнецкий краеведческий музей,mincult,54.6674,86.1677
7478,Культурно-выставочный центр «Радуга»,mincult,53.2053,50.1441
7397,Калининградский областной историко-художественный музей,mincult,54.7138,20.5182
5329,Музей генерала армии Н. Ф. Ватутина,mincult,50.2878,38.3099
2986,Тульский государственный музей оружия на территории Кремля,mincult,54.1952,37.6214
575,Верхопенский филиал Ивнянского историко-краеведческого музея,mincult,50.9482,36.2865
14,Белгородский государственный историко-краеведческий музей,mincult,50.5924,36.5879
31747,Музей советских игровых автоматов,commercial,59.9402,30.3261
31700,Выставочный зал Тольяттинского краеведческого музея,mincult,53.5012,49.42
31634,Музей истории России г. Чаплыгин,othergov,53.239,39.9682
31526,АРТ-центр «Красный»,commercial,55.0654,82.9101
23119,Дом космонавтов г. Гагарин,mincult,55.5597,34.9955
17352,Музейно-выставочный центр города Когалыма,mincult,62.2585,74.4997
16233,Лебедянский краеведческий музей им. П. Н. Черменского,mincult,53.0112,39.1269
16092,Большесельский историко-художественный музей,othergov,57.7185,38.936
13023,Дом-музей художника Н. Н. Хохрякова,mincult,58.5995,49.672
8760,Ливадийский дворец-музей,mincult,44.4677,34.1436
8467,Выставочный зал Вятского художественного музея им. В. М. и А. М. Васнецовых,mincult,58.6024,49.6647
8059,Оренбургский губернаторский историко-краеведческий музей,mincult,51.762,55.1022
8046,Государственный историко-этнографический музей-заповедник «Шушенское»,mincult,53.3268,91.9303
7543,Вятский художественный музей им. В. М. и А. М. Васнецовых,mincult,58.6023,49.6689
7384,Тобольский историко-архитектурный музей-заповедник,mincult,58.1993,68.2498
2009,Тульский государственный музей оружия,mincult,54.204,37.6162
18,Белгородский государственный историко-художественный музей-диорама «Курская битва. Белгородское направление»,mincult,50.5913,36.5878
32136,Исторический парк «Россия – Моя история»,commercial,55.8343,37.6258
32098,Пароход-музей «Св. Николай»,mincult,56.0106,92.895
32096,Музейный комплекс «Россия – Моя история»,mincult,62.0281,129.7327
32036,Историко-краеведческий музей с. Порецкое,mincult,55.2034,46.3309
31996,Нижнедевицкий краеведческий музей (филиал № 16),mincult,51.5485,38.3588
31980,Чесменский историко-краеведческий музей им. А. Н. Беликова,mincult,53.8049,60.6488
31946,Галерея В. Бронштейна,commercial,52.2904,104.3024
31912,Краеведческий музей с. Верхняя Хава,mincult,51.8421,39.9409
31880,Музей Боевой славы им. В. В. Макаровой,mincult,42.9859,47.4906
31861,Музейная студия Иркутского областного краеведческого музея,mincult,52.2818,104.2842
31841,Галерея детского творчества «Сказочный город»,mincult,53.4121,49.4734
31166,Резиденция Матушки Зимы,mincult,62.1714,49.0786
28082,Картинная галерея академика Афанасия Осипова,mincult,62.04,129.7539
26935,Историко-краеведческий музей имени С. М. Лисенкова,mincult,54.909,49.9348
19292,Музей военной истории «Стрелецкие палаты»,commercial,55.7412,37.6224
16084,Поярковский районный краеведческий музей,mincult,49.622,128.6485
9581,Музей «Т.Г. Шевченко в Орской крепости»,mincult,51.2099,58.5637
8016,Музей Ивана Ярыгина,mincult,52.9873,91.5109
7708,Музей Рерихов,mincult,55.7467,37.6033
7497,Промышленновский районный историко-краеведческий музей,mincult,54.9108,85.6368
7432,Галерея современного искусства «Стерх»,mincult,61.2582,73.3751
7419,МКУК «Богучарский районный историко - краеведческий музей»,othergov,49.9386,40.5629
1677,Музей купеческого быта в поселке Епифань,mincult,53.8274,38.5543
1669,Музейно-мемориальный комплекс в селе Монастырщино,mincult,53.6676,38.6424
1663,Музейный комплекс «Куликово поле»,mincult,53.4092,38.2993
1159,Дубенский районный краеведческий музей,mincult,54.1526,36.9579
32199,Экспозиция «Казаки-некрасовцы Ставрополья. История и современность»,mincult,45.0475,41.9793
32186,Музей верховых чувашей,mincult,55.9671,46.7672
32185,Экспозиционно-выставочные залы Бердский историко-художественный музей,mincult,54.751,83.1179
32184,Музей истории Бердского радиозавода,mincult,54.7569,83.1166
32178,Мемориальный музей «Театр Бирюкова»,mincult,54.7562,83.1162
31986,Выставочное пространство Приморской картинной галереи,mincult,43.1245,131.8934
31922,Белоомутский музей,mincult,54.9439,39.3396
31582,Музей парка «Сокольники»,mincult,55.7945,37.6546
30569,Музей военной формы одежды,commercial,55.7568,37.6366
17031,Шарлыкский районный историко-краеведческий музей,mincult,52.9235,54.7334
8404,Чайковская картинная галерея,mincult,57.9802,56.1951
32291,Музей им. П. П. Ершова,mincult,56.1074,69.4598
32231,Музейно-краеведческий центр «Дом Цыплаковых»,mincult,54.0375,35.7929
32193,Музейно-культурный центр трудовой славы Оренбуржья им. П. В. Нектова,mincult,52.6263,55.069
32172,Народный мемориальный музей Мусы Джалиля,mincult,52.8362,54.7786
32099,Филиал Историко-этнографического музея-заповедника «Шушенское» в с. Ермаковское,mincult,53.2779,92.413
24902,Зал современного этноискусства г. Елабуга,mincult,55.7568,52.0548
16105,Багратионовский музей истории края,mincult,54.3873,20.6399
33050,Выставочный зал музея в мегамолле «Армада»,mincult,51.8439,55.1177
33048,Музей славянской культуры имени Константина Васильева,commercial,55.8992,37.5658
33045,Музей хоккея г. Москва,commercial,55.6942,37.6456
32996,Выставочный зал «Домик Чехова»,mincult,55.7714,37.6038
32967,Дом Лебедева. Ремесленный квартал,mincult,61.7958,34.3705
32966,Дом Нестеровой. Ремесленный квартал,mincult,61.7963,34.3703
32965,Мемориальный Музей-квартира Н. А. Некрасова,mincult,59.9394,30.3488
32962,Музейный комплекс «35-я береговая батарея»,commercial,44.5601,33.4068
32950,Киномузей г. Великий Новгород,commercial,58.5205,31.2905
32583,Центр перемещения во времени «KOD»,commercial,59.9659,30.3426
32551,Мемориальный музей Ахмедхана Абу-Бакара,mincult,42.0861,47.604
32532,Красноярская сельская библиотека,mincult,52.1745,106.585
32499,Исторический парк «Россия – моя история» г. Новосибирск,mincult,55.0306,82.9556
